Shannon Entropy,Chi-Square (log),Mean Byte,Byte Variance,Serial Correlation,Chunk Entropy StdDev,Chunk Entropy Max,Chunk Entropy Min,High Entropy Ratio,Magic Bytes Mismatch,Ext Entropy Z-Score,Byte Mode Frequency,Compression Estimate,Structural Consistency,Ext Entropy Raw Delta,Is Known Benign Format,label
7.999442,5.536431,127.43216,5458.0947,-0.001054402,0.0043895016,7.9631395,7.9425254,1.0,0.0,1.249721,0.0041598585,0.0037719829,0.9994482,1.249721,0.0,1
7.9995255,5.5711255,127.45898,5465.7188,-0.0005391726,0.003911706,7.964468,7.942552,1.0,0.0,1.2497627,0.004231592,0.003942112,0.99950826,1.2497627,0.0,1
7.9986324,5.4964495,127.540375,5473.7544,-0.0035155092,0.0254816,7.9620686,7.8099575,1.0,0.0,1.2493163,0.004379699,0.0039659613,0.9967949,1.2493163,0.0,1
7.9994607,5.5871058,127.26935,5457.6304,-0.0009106797,0.0034392988,7.962054,7.943962,1.0,0.0,1.2497305,0.004155385,0.003894457,0.9995676,1.2497305,0.0,1
7.999546,5.579695,127.42137,5465.5425,0.00010545098,0.0058134994,7.9657636,7.9158244,1.0,0.0,1.2497729,0.0041339635,0.0040196697,0.99926907,1.2497729,0.0,1
7.9977384,5.475463,127.181755,5419.971,-0.0032636304,0.0124469455,7.9604254,7.9025574,1.0,0.0,1.2488691,0.004583581,0.0040024305,0.99843466,1.2488691,0.0,1
7.999592,5.630825,127.597946,5460.1055,-0.0012639859,0.0037356287,7.9656763,7.943476,1.0,0.0,1.2497959,0.0042177853,0.0039245235,0.9995304,1.2497959,0.0,1
7.998926,5.6178293,127.516266,5448.8247,0.002388424,0.13499796,7.9641523,7.028458,0.9782609,0.0,1.2494632,0.0042805206,0.0037387025,0.9829839,1.2494632,0.0,1
7.9995313,5.4434047,127.47235,5460.6406,0.002684244,0.0054918285,7.9644475,7.9215026,1.0,0.0,1.2497655,0.0041569606,0.0038382898,0.99930954,1.2497655,0.0,1
7.999284,5.666455,127.50693,5478.756,-0.00025862808,0.0043257778,7.9637246,7.944044,1.0,0.0,1.2496419,0.0042326543,0.0037462744,0.9994562,1.2496419,0.0,1
7.9941597,5.507398,127.21005,5465.948,0.005018163,0.024230089,7.961207,7.8834414,1.0,0.0,1.2470797,0.0049233413,0.00452698,0.9969511,1.2470797,0.0,1
7.9995055,5.5110574,127.73135,5457.242,-0.0011512353,0.00446541,7.9628286,7.939516,1.0,0.0,1.2497528,0.0041804486,0.00399145,0.99943864,1.2497528,0.0,1
7.9990273,5.6663384,127.62035,5468.239,-0.0011753618,0.106222235,7.9621434,7.174667,0.9811321,0.0,1.2495136,0.004333146,0.003906415,0.9866221,1.2495136,0.0,1
7.998695,5.515056,127.36552,5452.703,-0.0028512757,0.020732084,7.962024,7.834172,1.0,0.0,1.2493476,0.004446007,0.003984589,0.9973926,1.2493476,0.0,1
7.9992805,5.563599,127.21831,5464.355,-0.00035554482,0.006033148,7.9647465,7.916112,1.0,0.0,1.2496402,0.004298494,0.0039035538,0.99924135,1.2496402,0.0,1
7.9992886,5.4939446,127.57254,5453.313,-0.0011056917,0.004134331,7.963042,7.944397,1.0,0.0,1.2496443,0.0042967,0.0039508645,0.99948025,1.2496443,0.0,1
7.999618,5.572535,127.542336,5442.567,-0.00041061267,0.004178492,7.9637933,7.941618,1.0,0.0,1.249809,0.0041879043,0.0038869001,0.99947476,1.249809,0.0,1
7.9973626,5.661411,127.24762,5446.145,0.0027109508,0.14060025,7.962515,7.308864,1.0,0.0,1.2486812,0.0045813443,0.0040695146,0.98225087,1.2486812,0.0,1
7.9995813,5.441906,127.568474,5454.8804,0.002608402,0.003848694,7.961385,7.9427853,1.0,0.0,1.2497907,0.004163735,0.0038913745,0.9995161,1.2497907,0.0,1
7.997989,5.749125,127.45105,5473.737,-0.004642611,0.012550753,7.9655213,7.8901267,1.0,0.0,1.2489947,0.004495986,0.0038002124,0.99842167,1.2489947,0.0,1
7.9990754,5.625905,127.595566,5463.992,0.003184475,0.0047926037,7.963429,7.935168,1.0,0.0,1.2495376,0.0042895568,0.003927861,0.9993975,1.2495376,0.0,1
7.9991775,5.573461,127.31369,5464.217,0.001632486,0.026667409,7.966223,7.754312,1.0,0.0,1.2495888,0.004274581,0.0037619951,0.9966461,1.2495888,0.0,1
7.999072,5.6616917,127.558624,5473.2607,-0.0020469006,0.008134532,7.961997,7.9005322,1.0,0.0,1.249536,0.004292269,0.0038751692,0.9989771,1.249536,0.0,1
7.9988885,5.5311313,127.34959,5485.95,0.0011016969,0.004796403,7.964455,7.9469976,1.0,0.0,1.2494442,0.0042770184,0.003571363,0.99939704,1.2494442,0.0,1
7.999468,5.6863713,127.338806,5460.855,-0.0004203304,0.015751202,7.961159,7.8021946,1.0,0.0,1.2497339,0.004174574,0.0038055743,0.99801934,1.2497339,0.0,1
7.999515,5.4811616,127.373276,5468.439,-0.0009859231,0.0035497155,7.9639225,7.9455667,1.0,0.0,1.2497574,0.0041963155,0.0040388242,0.9995538,1.2497574,0.0,1
7.9994364,5.459946,127.49349,5475.68,-0.0028884388,0.017226152,7.9636326,7.8099623,1.0,0.0,1.2497181,0.0042016525,0.0038251493,0.997834,1.2497181,0.0,1
7.9995704,5.521367,127.33997,5456.3696,0.0011974745,0.004574566,7.9654994,7.9427204,1.0,0.0,1.2497852,0.004157621,0.003834499,0.99942493,1.2497852,0.0,1
7.9974604,5.5559382,127.67082,5471.305,0.0042698076,0.0042224196,7.9655385,7.9471555,1.0,0.0,1.2487302,0.0044857725,0.004063156,0.9994692,1.2487302,0.0,1
7.9747033,5.527126,127.45744,5513.95,0.003131526,0.0027718584,7.9533277,7.947784,1.0,0.0,1.2373515,0.005850397,0.0033435498,0.9996514,1.2373515,0.0,1
7.999042,5.635219,127.55838,5467.395,-0.0008796324,0.013099807,7.9670706,7.8642826,1.0,0.0,1.2495211,0.0042642504,0.003784659,0.99835277,1.2495211,0.0,1
7.999647,5.4387975,127.38698,5452.74,-0.00084425265,0.01701569,7.961116,7.7757325,1.0,0.0,1.2498236,0.004159355,0.003928526,0.99786043,1.2498236,0.0,1
7.9895544,5.4448233,127.58678,5421.108,0.0094715245,0.0034965375,7.956738,7.948237,1.0,0.0,1.2447772,0.005576441,0.0032583496,0.99956036,1.2447772,0.0,1
7.9996276,5.514396,127.470955,5453.6104,0.0014787171,0.0035679217,7.9630065,7.945616,1.0,0.0,1.2498138,0.004134984,0.0039950716,0.9995515,1.2498138,0.0,1
7.998827,5.6890945,127.77137,5451.9697,0.0015235499,0.038006313,7.9600253,7.6971183,1.0,0.0,1.2494134,0.0042897575,0.004024434,0.9952182,1.2494134,0.0,1
7.999576,5.52092,127.439026,5458.724,-0.000286892,0.0055787363,7.964483,7.9166965,1.0,0.0,1.249788,0.0041851164,0.003866821,0.99929863,1.249788,0.0,1
7.9994383,5.632169,127.50744,5473.1978,-0.0003657558,0.0058345054,7.966793,7.9144483,1.0,0.0,1.2497193,0.0041794195,0.0037497699,0.9992665,1.2497193,0.0,1
7.9993277,5.6505995,127.54927,5467.4146,-0.00076999795,0.049768966,7.964572,7.5219955,1.0,0.0,1.249664,0.004253076,0.0038808212,0.993739,1.249664,0.0,1
7.999553,5.650068,127.24497,5454.9653,0.00060676754,0.005982893,7.965201,7.906208,1.0,0.0,1.2497767,0.004263958,0.003911374,0.99924785,1.2497767,0.0,1
7.999467,5.4117885,127.73379,5448.691,-0.0041438355,0.004641768,7.963491,7.932907,1.0,0.0,1.2497334,0.0042336164,0.0041410197,0.9994165,1.2497334,0.0,1
7.9995193,5.5222874,127.38899,5450.495,0.0027128563,0.008691352,7.9673543,7.8816037,1.0,0.0,1.2497597,0.004217572,0.00403061,0.9989073,1.2497597,0.0,1
7.999174,5.512339,127.43949,5460.863,-0.002209393,0.0052969386,7.9630823,7.926509,1.0,0.0,1.2495869,0.004296246,0.0040132506,0.99933404,1.2495869,0.0,1
7.9994187,5.520551,127.743904,5464.966,0.0012956398,0.01267848,7.9671874,7.8502216,1.0,0.0,1.2497094,0.0043044304,0.003983314,0.99840593,1.2497094,0.0,1
7.9993567,5.449332,127.43323,5476.6772,-0.0002820114,0.01199784,7.963412,7.862922,1.0,0.0,1.2496784,0.0043395315,0.0040119626,0.9984914,1.2496784,0.0,1
7.999441,5.597776,127.3492,5473.4155,-0.00030809574,0.0036749826,7.9630723,7.94646,1.0,0.0,1.2497206,0.004243306,0.0040018284,0.999538,1.2497206,0.0,1
7.9994764,5.589624,127.478516,5447.445,0.0006266856,0.0045126188,7.9642763,7.939086,1.0,0.0,1.2497381,0.0041643027,0.003803262,0.9994327,1.2497381,0.0,1
7.9994664,5.495843,127.610146,5456.72,-0.00080276554,0.020732664,7.9655895,7.77035,1.0,0.0,1.2497332,0.004173338,0.0037593641,0.997393,1.2497332,0.0,1
7.998445,5.506502,127.180954,5438.3867,0.0034321987,0.004555863,7.961474,7.9371934,1.0,0.0,1.2492224,0.004499705,0.0038481182,0.9994272,1.2492224,0.0,1
7.999617,5.57212,127.54666,5459.512,0.00044799037,0.0090176435,7.964951,7.866565,1.0,0.0,1.2498085,0.004205448,0.0038707242,0.9988663,1.2498085,0.0,1
7.9993944,5.687614,127.567314,5448.7476,-0.00089964515,0.005613094,7.965322,7.920416,1.0,0.0,1.2496973,0.0043421327,0.004016912,0.99929434,1.2496973,0.0,1
7.9991097,5.5275,127.3256,5461.7686,0.0021808767,0.005242417,7.961894,7.927069,1.0,0.0,1.2495549,0.004295228,0.004063739,0.99934095,1.2495549,0.0,1
7.9995065,5.5498824,127.45804,5470.4883,0.0002408389,0.009166922,7.9630957,7.873778,1.0,0.0,1.2497531,0.004214448,0.0038777299,0.9988475,1.2497531,0.0,1
7.9969435,5.5730224,127.20479,5439.0312,0.00046557048,0.14824149,7.9628577,7.344129,1.0,0.0,1.2484716,0.004548692,0.0035127478,0.9812782,1.2484716,0.0,1
7.998757,5.5731487,127.27047,5467.636,0.0007462099,0.01953772,7.96521,7.835782,1.0,0.0,1.2493784,0.004360332,0.0038046925,0.9975431,1.2493784,0.0,1
7.9977202,5.598316,127.65115,5489.5737,-0.00252025,0.004776459,7.9593725,7.935904,1.0,0.0,1.24886,0.0044884672,0.003948018,0.9993995,1.24886,0.0,1
7.9988356,5.588306,127.53419,5479.5054,0.000774792,0.012367514,7.9627643,7.8778315,1.0,0.0,1.2494178,0.0042974046,0.004031111,0.998445,1.2494178,0.0,1
7.9993167,5.474096,127.504074,5464.5884,-0.004205709,0.057681654,7.963254,7.497928,1.0,0.0,1.2496585,0.0042826724,0.003915145,0.9927422,1.2496585,0.0,1
7.9991956,5.480155,127.69384,5467.585,-0.0054414705,0.011518468,7.962206,7.876269,1.0,0.0,1.2495977,0.0042007207,0.0037345095,0.9985518,1.2495977,0.0,1
7.998548,5.560146,127.03485,5469.3687,0.0028177802,0.011135345,7.963887,7.8970604,1.0,0.0,1.249274,0.0043650484,0.003829156,0.99859977,1.249274,0.0,1
7.9994183,5.5344095,127.36945,5469.815,-0.00040332795,0.0122051565,7.963791,7.8531632,1.0,0.0,1.2497091,0.004220908,0.003958514,0.9984654,1.2497091,0.0,1
7.9944005,5.4954476,127.635345,5497.283,0.003349188,0.008345206,7.9626417,7.9347,1.0,0.0,1.2472001,0.0048611998,0.004317651,0.99895096,1.2472001,0.0,1
7.996935,5.520774,127.162506,5459.3433,0.0036738124,0.016621253,7.957621,7.887611,1.0,0.0,1.2484674,0.0045255027,0.004049203,0.99790907,1.2484674,0.0,1
7.9993777,5.5345426,127.437996,5454.536,0.0014865572,0.0066978917,7.9627132,7.908823,1.0,0.0,1.249689,0.0042604078,0.0039085187,0.99915785,1.249689,0.0,1
7.995658,5.5902724,127.848915,5479.013,0.00037736248,0.0057344763,7.9613166,7.9401064,1.0,0.0,1.2478291,0.0050566895,0.0034921428,0.99927896,1.2478291,0.0,1
7.999605,5.409657,127.66474,5461.0474,0.0011220212,0.009791009,7.963453,7.8655357,1.0,0.0,1.2498026,0.0041104136,0.0038794735,0.998769,1.2498026,0.0,1
7.997887,5.408559,127.67763,5473.9526,-0.00024296915,0.009116212,7.9605217,7.9167633,1.0,0.0,1.2489436,0.004460174,0.0038155385,0.99885356,1.2489436,0.0,1
7.999446,5.6920233,127.41024,5444.386,-0.0012015175,0.0037357511,7.964184,7.9371486,1.0,0.0,1.2497228,0.0041954764,0.0038699529,0.9995303,1.2497228,0.0,1
7.995341,5.460616,127.1289,5418.1255,-0.006305412,0.0052098236,7.9618597,7.9421434,1.0,0.0,1.2476703,0.0047524315,0.0038959961,0.999345,1.2476703,0.0,1
7.998673,5.495358,127.60641,5461.0156,0.0016005085,0.023873132,7.960629,7.8162575,1.0,0.0,1.2493365,0.004294316,0.004392808,0.99699706,1.2493365,0.0,1
7.99251,5.594766,127.670784,5467.5996,0.0011366988,0.03120413,7.958886,7.8660774,1.0,0.0,1.2462548,0.005070248,0.003793157,0.99607104,1.2462548,0.0,1
7.9906054,5.776582,127.05526,5424.752,-0.0032579273,0.46238172,7.9584427,6.630209,0.85714287,0.0,1.2453027,0.005016587,0.0036412186,0.94043607,1.2453027,0.0,1
7.9989734,5.590753,127.56663,5456.7876,0.001999644,0.0034624075,7.9621935,7.9428635,1.0,0.0,1.2494868,0.004404911,0.0038669677,0.99956477,1.2494868,0.0,1
7.998777,5.6597915,127.73933,5430.991,-0.0030746795,0.016174948,7.9622808,7.8522587,1.0,0.0,1.2493886,0.0043737036,0.0038181474,0.99796605,1.2493886,0.0,1
7.9991093,5.6245418,127.353935,5447.247,-0.0014466173,0.004448037,7.963639,7.931092,1.0,0.0,1.2495548,0.004245184,0.0041915793,0.99944085,1.2495548,0.0,1
7.9994745,5.5369,127.57383,5464.8364,0.0030390117,0.0040886463,7.962067,7.938123,1.0,0.0,1.2497373,0.0041981214,0.0037544048,0.999486,1.2497373,0.0,1
7.9995766,5.6574173,127.595184,5460.4185,-0.0021158725,0.005182479,7.964974,7.9181914,1.0,0.0,1.2497884,0.0041855657,0.003862181,0.9993485,1.2497884,0.0,1
7.9995623,5.4899907,127.27989,5452.936,-0.00089642574,0.027609017,7.9672427,7.6828556,1.0,0.0,1.2497811,0.0041686664,0.0038068388,0.9965282,1.2497811,0.0,1
7.9996114,5.554719,127.275,5471.9946,0.0023615367,0.00458042,7.9656596,7.941864,1.0,0.0,1.2498057,0.004122229,0.003902747,0.99942416,1.2498057,0.0,1
7.995258,5.548064,127.694725,5484.675,-0.0011019992,0.012188471,7.962005,7.918445,1.0,0.0,1.247629,0.004616126,0.004058236,0.9984677,1.247629,0.0,1
7.999441,5.614217,127.51666,5461.5327,-0.0010996041,0.021250114,7.9646387,7.7590866,1.0,0.0,1.2497206,0.0042829523,0.0039432715,0.9973277,1.2497206,0.0,1
7.998719,5.531012,127.56535,5463.836,-0.000711189,0.011165194,7.96319,7.8917766,1.0,0.0,1.2493596,0.0045333165,0.003952513,0.998596,1.2493596,0.0,1
7.999254,5.6055183,127.26612,5474.165,-0.00080789573,0.075992435,7.962704,7.3374906,1.0,0.0,1.249627,0.0043354197,0.0037601718,0.9904347,1.249627,0.0,1
7.999083,5.7402825,127.49002,5478.427,-0.0010745156,0.0052221916,7.962463,7.928592,1.0,0.0,1.2495416,0.004286346,0.0039670356,0.9993434,1.2495416,0.0,1
7.998808,5.52184,127.676506,5469.6147,-0.0019052052,0.0033222076,7.959322,7.946491,1.0,0.0,1.249404,0.0043101734,0.0039857784,0.9995823,1.249404,0.0,1
7.997056,5.48682,126.98498,5443.5547,0.0037978915,0.018518163,7.959865,7.881813,1.0,0.0,1.248528,0.004543836,0.0040861308,0.9976708,1.248528,0.0,1
7.9996123,5.599314,127.424675,5451.9233,0.0016925831,0.005084754,7.964649,7.9154024,1.0,0.0,1.2498062,0.0041462705,0.0037300577,0.9993608,1.2498062,0.0,1
7.999091,5.535249,127.63859,5474.6772,0.002117115,0.0033821438,7.961874,7.9477696,1.0,0.0,1.2495457,0.004295957,0.004016565,0.99957484,1.2495457,0.0,1
7.996124,5.5263367,127.80053,5441.5947,0.00536127,0.0197242,7.9582973,7.884268,1.0,0.0,1.248062,0.004691617,0.003599126,0.9975187,1.248062,0.0,1
7.998077,5.778947,127.43588,5444.318,-0.0032364232,0.011384284,7.9642963,7.896501,1.0,0.0,1.2490383,0.004441866,0.003936388,0.99856865,1.2490383,0.0,1
7.999534,5.686176,127.47518,5457.531,-0.0005557525,0.071961716,7.9642124,7.1910286,0.9910714,0.0,1.249767,0.0041743787,0.003785306,0.990946,1.249767,0.0,1
7.999081,5.6764007,127.723274,5461.9155,1.8792394e-05,0.0061752344,7.9649663,7.9211287,1.0,0.0,1.2495406,0.00430906,0.004098666,0.9992236,1.2495406,0.0,1
7.9993753,5.5653367,127.58257,5469.565,-0.000115235634,0.012444398,7.964078,7.851628,1.0,0.0,1.2496878,0.0042176945,0.0036513493,0.99843514,1.2496878,0.0,1
7.9993696,5.64648,127.61974,5449.48,-0.0010399425,0.004113246,7.9634185,7.9434733,1.0,0.0,1.2496847,0.004197771,0.003842302,0.99948287,1.2496847,0.0,1
7.99962,5.6149435,127.52334,5453.831,-0.0010188624,0.0041296277,7.963671,7.9432435,1.0,0.0,1.2498101,0.004175506,0.0039406535,0.99948084,1.2498101,0.0,1
7.999583,5.543553,127.39683,5465.9365,0.00069846783,0.006695013,7.963106,7.8976,1.0,0.0,1.2497915,0.0041619623,0.0038598196,0.9991582,1.2497915,0.0,1
7.9991984,5.4527845,127.608505,5447.363,-0.00043737522,0.004284821,7.9616027,7.9436483,1.0,0.0,1.2495992,0.004415096,0.0040607583,0.99946135,1.2495992,0.0,1
7.9994583,5.5402293,127.478294,5455.3423,2.7110084e-06,0.005344854,7.963129,7.919651,1.0,0.0,1.2497292,0.0041659526,0.00402119,0.9993281,1.2497292,0.0,1
7.99934,5.4960527,127.39959,5448.577,-0.0005546486,0.0038539546,7.9639297,7.9413238,1.0,0.0,1.2496699,0.004240997,0.0037920093,0.9995155,1.2496699,0.0,1
7.9994445,5.6680293,127.57364,5457.0356,0.0020718982,0.0053263786,7.9662747,7.9240794,1.0,0.0,1.2497221,0.004199485,0.003986188,0.99933034,1.2497221,0.0,1
7.9987593,5.410378,127.611824,5488.473,0.00073598366,0.0057016714,7.9627476,7.930357,1.0,0.0,1.2493796,0.004268565,0.003952691,0.99928313,1.2493796,0.0,1
7.99941,5.611123,127.86209,5468.5913,-0.0012386977,0.009037749,7.9611154,7.87916,1.0,0.0,1.249705,0.004212181,0.0039181802,0.99886364,1.249705,0.0,1
7.9990916,5.522706,127.45414,5477.824,-0.0017260092,0.010728188,7.962772,7.884351,1.0,0.0,1.2495459,0.0042322013,0.004015315,0.998651,1.2495459,0.0,1
7.9993205,5.6371646,127.28046,5466.8965,0.0012198827,0.0058554118,7.9622684,7.917418,1.0,0.0,1.2496604,0.0041715587,0.0038755257,0.9992638,1.2496604,0.0,1
7.999488,5.49488,127.60398,5453.069,0.0018003298,0.015397054,7.964171,7.8164463,1.0,0.0,1.249744,0.004198527,0.004107649,0.998064,1.249744,0.0,1
7.999534,5.576087,127.41642,5461.1606,0.00023184977,0.0068636024,7.9628344,7.8996053,1.0,0.0,1.2497671,0.004151008,0.0038906587,0.9991371,1.2497671,0.0,1
7.9996653,5.458991,127.48195,5462.3486,0.0036846765,0.0041974564,7.963263,7.9411893,1.0,0.0,1.2498326,0.0041316734,0.003917152,0.9994723,1.2498326,0.0,1
7.993212,5.5590286,127.97578,5451.5674,-0.005467767,0.009921672,7.9607625,7.926296,1.0,0.0,1.2466062,0.0049236114,0.003982477,0.9987518,1.2466062,0.0,1
7.9996476,5.549553,127.74052,5464.69,-0.0018041538,0.0043929527,7.965548,7.9401326,1.0,0.0,1.2498237,0.004118343,0.0038322215,0.99944776,1.2498237,0.0,1
7.999252,5.5924435,127.67139,5473.38,0.004430143,0.004417961,7.9644423,7.9426365,1.0,0.0,1.2496259,0.00424225,0.003986335,0.9994446,1.2496259,0.0,1
7.999648,5.509623,127.53529,5458.4653,-0.0021050062,0.035346292,7.965996,7.561889,1.0,0.0,1.2498239,0.0041127456,0.0038053878,0.9955547,1.2498239,0.0,1
7.999639,5.4473023,127.564804,5464.38,0.00050963135,0.0045184144,7.9650083,7.932987,1.0,0.0,1.2498195,0.004145163,0.0036752126,0.9994319,1.2498195,0.0,1
7.9986525,5.5823674,127.501595,5455.0503,-0.0022607434,0.006199004,7.9615493,7.9267397,1.0,0.0,1.2493262,0.004328211,0.0038347938,0.9992206,1.2493262,0.0,1
7.9992433,5.531935,127.601494,5468.2104,-0.00090344995,0.0057812096,7.963432,7.9197474,1.0,0.0,1.2496217,0.004297791,0.0039055818,0.99927324,1.2496217,0.0,1
7.9996657,5.4354377,127.39068,5454.502,-0.0006819294,0.008641497,7.9640746,7.8701954,1.0,0.0,1.249833,0.0041889274,0.0038016723,0.9989136,1.249833,0.0,1
7.999315,5.569996,127.329895,5458.67,0.0021825177,0.012184978,7.9628825,7.8586454,1.0,0.0,1.2496575,0.004219868,0.003908105,0.99846804,1.2496575,0.0,1
7.9994884,5.519817,127.27994,5457.1875,0.00015366708,0.004548073,7.9614906,7.93106,1.0,0.0,1.249744,0.0042476333,0.00393712,0.9994282,1.249744,0.0,1
7.998616,5.6465926,127.701904,5482.8057,0.0010484578,0.0038378206,7.961118,7.9459367,1.0,0.0,1.2493082,0.0044582086,0.0041179154,0.9995175,1.2493082,0.0,1
7.9984274,5.5278955,127.59409,5466.8984,-0.003930321,0.16115093,7.9656367,7.0699325,0.9655172,0.0,1.2492137,0.0043937494,0.0038108495,0.9796587,1.2492137,0.0,1
7.999571,5.4752016,127.56681,5455.791,0.0003372525,0.008552589,7.962541,7.8801637,1.0,0.0,1.2497854,0.0042317715,0.004031105,0.9989246,1.2497854,0.0,1
7.995914,5.573798,127.32695,5491.922,-0.0052130176,0.029824954,7.963589,7.8475633,1.0,0.0,1.2479571,0.0046264417,0.0033569322,0.9962465,1.2479571,0.0,1
7.999111,5.596902,127.7249,5478.7075,0.003060968,0.043919813,7.9612846,7.630133,1.0,0.0,1.2495556,0.0044205496,0.004029979,0.9944746,1.2495556,0.0,1
7.999113,5.579975,127.43866,5449.247,-0.0023885283,0.0089732325,7.962445,7.8957696,1.0,0.0,1.2495565,0.0043707597,0.0040446026,0.9988718,1.2495565,0.0,1
7.980502,5.58118,127.904434,5445.8765,0.016125912,0.033486962,7.9568696,7.8832893,1.0,0.0,1.2402511,0.00562775,0.003683995,0.9957775,1.2402511,0.0,1
7.999554,5.642115,127.64823,5461.593,-0.0015436723,0.0040696934,7.9629393,7.941995,1.0,0.0,1.249777,0.0041652527,0.003971324,0.9994884,1.249777,0.0,1
7.999396,5.5251665,127.43906,5453.7305,0.0013782047,0.003987199,7.9612007,7.939481,1.0,0.0,1.249698,0.004352608,0.0039468696,0.9994987,1.249698,0.0,1
7.998357,5.3613873,127.29853,5426.2725,-0.00015956695,0.0059206034,7.9651785,7.9368005,1.0,0.0,1.2491783,0.004400464,0.003896062,0.9992557,1.2491783,0.0,1
7.998767,5.449095,127.55679,5459.9307,-0.0012380698,0.06045181,7.960424,7.5974874,1.0,0.0,1.2493834,0.0043035476,0.0039203838,0.99239045,1.2493834,0.0,1
7.999584,5.5380177,127.62035,5445.6763,-0.0029571317,0.0068276916,7.9654975,7.8983884,1.0,0.0,1.2497921,0.004124845,0.0038045873,0.9991416,1.2497921,0.0,1
7.9994364,5.5450106,127.43802,5466.116,0.00019304236,0.0047472552,7.9623656,7.9350843,1.0,0.0,1.2497182,0.0042140684,0.004073101,0.9994032,1.2497182,0.0,1
7.9994845,5.489989,127.34588,5454.571,0.0013028476,0.00506064,7.963802,7.9283004,1.0,0.0,1.2497423,0.0041702404,0.0039691343,0.9993638,1.2497423,0.0,1
7.998984,5.569415,127.33738,5449.8657,-0.0015100441,0.016213607,7.9604206,7.845362,1.0,0.0,1.249492,0.0042756447,0.0038179448,0.9979609,1.249492,0.0,1
7.9995894,5.310652,127.3883,5469.6694,-0.0001525186,0.010350188,7.961857,7.8625493,1.0,0.0,1.2497946,0.0041764337,0.0038314718,0.99869865,1.2497946,0.0,1
7.9987288,5.5577536,127.24892,5476.124,0.0013049591,0.005259832,7.9645653,7.937379,1.0,0.0,1.2493644,0.004330483,0.004234886,0.9993387,1.2493644,0.0,1
7.9986877,5.5886397,127.57452,5465.1885,-0.0013263726,0.004465918,7.9615173,7.9412146,1.0,0.0,1.2493439,0.0043062395,0.0038980918,0.99943846,1.2493439,0.0,1
7.9920726,5.414874,127.28066,5397.5054,-0.009390931,0.6515191,7.9594145,6.2084613,0.8333333,0.0,1.2460362,0.004763525,0.003888781,0.915004,1.2460362,0.0,1
7.9960446,5.5742226,127.33247,5499.987,-0.00016182673,0.0044959136,7.9593883,7.9451103,1.0,0.0,1.2480224,0.004754095,0.00371616,0.99943465,1.2480224,0.0,1
7.9972973,5.533236,126.99877,5449.28,0.0055440925,0.014982012,7.9609203,7.893111,1.0,0.0,1.2486488,0.004688288,0.0040355483,0.9981157,1.2486488,0.0,1
7.99464,5.473426,127.843735,5475.212,-0.005068133,0.0040686186,7.959087,7.94456,1.0,0.0,1.24732,0.004856938,0.00407871,0.9994885,1.24732,0.0,1
7.999521,5.359903,127.4281,5453.803,-0.0013484616,0.0035748235,7.9625707,7.9474277,1.0,0.0,1.2497604,0.0042353338,0.0036894581,0.9995506,1.2497604,0.0,1
7.999202,5.5990605,127.42493,5463.386,-0.0019776535,0.012893549,7.961531,7.8582664,1.0,0.0,1.249601,0.004268373,0.004029887,0.9983789,1.249601,0.0,1
7.997455,5.6671896,127.819664,5448.1846,0.0031379769,0.0037876058,7.962709,7.9491615,1.0,0.0,1.2487274,0.0045446195,0.0040546833,0.99952394,1.2487274,0.0,1
7.9996185,5.495691,127.557724,5456.5015,0.0006805509,0.004023522,7.9625425,7.942813,1.0,0.0,1.2498091,0.0041395444,0.00411555,0.99949414,1.2498091,0.0,1
7.9994335,5.496087,127.61597,5464.561,0.0004545918,0.0074423384,7.9617696,7.897214,1.0,0.0,1.2497168,0.0041553215,0.004038921,0.99906427,1.2497168,0.0,1
7.999578,5.4216146,127.421104,5456.7544,0.0022382762,0.17509302,7.9651203,6.239021,0.9894737,0.0,1.249789,0.0041442276,0.003900154,0.9779373,1.249789,0.0,1
7.9993086,5.641518,127.64356,5467.464,-0.0032086184,0.005719599,7.965967,7.922757,1.0,0.0,1.2496543,0.004216964,0.0038317572,0.9992809,1.2496543,0.0,1
7.999453,5.597619,127.55337,5465.8726,-0.0014789082,0.00561425,7.964181,7.9159675,1.0,0.0,1.2497267,0.0042029014,0.003994178,0.9992941,1.2497267,0.0,1
7.99949,5.449373,127.325386,5479.618,-0.00035945556,0.003789754,7.964621,7.9456553,1.0,0.0,1.2497448,0.0042741313,0.003720768,0.9995236,1.2497448,0.0,1
7.9995875,5.6488113,127.386116,5468.51,0.0014384318,0.0040692654,7.9630437,7.943517,1.0,0.0,1.2497938,0.0041628694,0.00392038,0.9994884,1.2497938,0.0,1
7.998387,5.437777,127.41267,5482.8887,0.00042387712,0.0041738804,7.9617944,7.9451914,1.0,0.0,1.2491935,0.004441668,0.0038852768,0.9994753,1.2491935,0.0,1
7.9982085,5.647343,127.27737,5487.5493,-0.00055293966,0.007274885,7.962509,7.920733,1.0,0.0,1.2491041,0.004567259,0.00398424,0.99908537,1.2491041,0.0,1
7.999299,5.56696,127.611275,5473.676,0.0013674924,0.00510955,7.963037,7.9297323,1.0,0.0,1.2496496,0.004177569,0.0038319302,0.99935764,1.2496496,0.0,1
7.9969964,5.5601516,127.24501,5468.9,0.0009004623,0.1042207,7.9585667,7.5232606,1.0,0.0,1.2484983,0.004892463,0.0036815165,0.98685205,1.2484983,0.0,1
